"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2917","<U+3010><U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC><U+58F2><U+308C><U+7B4B><U+30E9><U+30F3><U+30AD><U+30F3><U+30B0><U+3011> #8: <U+7A7A><U+9593><U+9664><U+83CC><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC> CL-40 (<U+30B9><U+30C8><U+30E9><U+30C3><U+30D7><U+6709><U+308A>1<U+500B><U+3001><U+30B9><U+30C8><U+30E9><U+30C3><U+30D7><U+7121><U+3057>4<U+500B><U+306E><U+30BB><U+30C3><U+30C8>) https://t.co/7wXsMkbh6e #<U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC> #<U+7A7A><U+9593><U+9664><U+83CC> #<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6>… https://t.co/IdqRr8lMPt",FALSE,0,NA,2018-03-01 14:19:11,TRUE,NA,"969215476894072834",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","virus_baster",0,FALSE,FALSE,NA,NA
"2918","<U+3010><U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC><U+58F2><U+308C><U+7B4B><U+30E9><U+30F3><U+30AD><U+30F3><U+30B0><U+3011> #9: <U+7A7A><U+9593><U+9664><U+83CC><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC> cl-40 <U+30B9><U+30C8><U+30E9><U+30C3><U+30D7><U+306A><U+3057> 5<U+500B><U+30BB><U+30C3><U+30C8> https://t.co/hnI81jPQAo #<U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC> #<U+7A7A><U+9593><U+9664><U+83CC> #<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6> #influenza https://t.co/wWwBzOn0Xc",FALSE,0,NA,2018-03-01 14:19:10,FALSE,NA,"969215471797940224",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","virus_baster",0,FALSE,FALSE,NA,NA
"2919","<U+3010><U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC><U+58F2><U+308C><U+7B4B><U+30E9><U+30F3><U+30AD><U+30F3><U+30B0><U+3011> #10: <U+7A7A><U+9593><U+9664><U+83CC> <U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC> CL-40 <U+30B9><U+30C8><U+30E9><U+30C3><U+30D7><U+4ED8><U+304D>3<U+500B><U+30BB><U+30C3><U+30C8> https://t.co/sxg0a47iHw #<U+30A6><U+30A3><U+30EB><U+30B9><U+30D6><U+30ED><U+30C3><U+30AB><U+30FC> #<U+7A7A><U+9593><U+9664><U+83CC> #<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6>… https://t.co/aebKtkUwoR",FALSE,0,NA,2018-03-01 14:19:08,TRUE,NA,"969215463749189635",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","virus_baster",0,FALSE,FALSE,NA,NA
"2920","$NVAX $nvax Current egg-based #influenza #vaccines have a very poor protection this season.  Time for change, as… https://t.co/u0rq2wXN2o",FALSE,1,NA,2018-03-01 14:18:09,TRUE,NA,"969215214964142081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karl_E_B",1,FALSE,FALSE,NA,NA
"2921","Si eres parte del grupo de riesgo, acude al centro de salud más cercano y vacúnate contra la #Influenza.… https://t.co/qxnGWRenUt",FALSE,0,NA,2018-03-01 14:18:00,TRUE,NA,"969215179794743297",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Salud_CZ9",0,FALSE,FALSE,NA,NA
"2922","RT @Salud_CZ8: Brigada de #Distrito09D04 realiza  aplicación de vacunas contra la #Influenza a menores de 6 meses a 5 años #Vacúnate #Etapa…",FALSE,0,NA,2018-03-01 14:15:06,FALSE,NA,"969214449658802176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viviluzvi",23,TRUE,FALSE,NA,NA
"2923","Wohin man auch geht – überall Schniefen und Niesen. Die #Grippe hat auch #Hamburg fest im Griff. Gegen das Anstecku… https://t.co/bbGoOGBFWT",FALSE,3,NA,2018-03-01 14:11:12,TRUE,NA,"969213467642269696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bgv_hh",4,FALSE,FALSE,NA,NA
"2924","RT @Salud_CZ8: #HospitalMarianaDeJesús socializa en sala de espera sobre los signos y síntomas de #Influenza y su prevención #EtapaInvernal…",FALSE,0,NA,2018-03-01 14:10:45,FALSE,NA,"969213356321267713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viviluzvi",2,TRUE,FALSE,NA,NA
"2925","RT @Salud_CZ8: Brigadas de vacunación de #Distrito09D04 inmunizan contra  la #Influenza a niños y niñas menores de 5 años en el suroeste de…",FALSE,0,NA,2018-03-01 14:09:46,FALSE,NA,"969213105791295488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viviluzvi",19,TRUE,FALSE,NA,NA
"2926",".$VXRT's oral #influenza #vaccine produces favorable results in phase 2 trial. 

https://t.co/sQe96CMqK3 https://t.co/1ldq1aKnsU",FALSE,0,NA,2018-03-01 14:09:00,FALSE,NA,"969212914144919552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Contagion_Live",0,FALSE,FALSE,NA,NA
"2927","Mantén tus manos limpias y evita la #Influenza. #EtapaInvernal https://t.co/ClwNR0eHIG",FALSE,0,NA,2018-03-01 14:07:01,FALSE,NA,"969212415165566983",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpas_salud",0,FALSE,FALSE,NA,NA
"2928","RT @JanssenGlobal: #Influenza, known as “the flu,” is one of the most serious public health challenges facing our world today. At Janssen,…",FALSE,0,NA,2018-03-01 14:05:47,FALSE,NA,"969212104636010497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KBuckaboo",2,TRUE,FALSE,NA,NA
"2929","Prevenire è fondamentale ed adottare alcune regole molto semplici può rivelarsi efficace nel preservare la nostra s… https://t.co/vnJ8MeJw6Y",FALSE,2,NA,2018-03-01 14:01:20,TRUE,NA,"969210983779577856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PLeggera",1,FALSE,FALSE,NA,NA
"2930","RT @DrEnriqueParis: Ahora en @MuchoGustoMEGA sobre la #Influenza en Chile: Los grupos de riesgo deben vacunarse contra la Influenza de lo c…",FALSE,0,NA,2018-03-01 14:00:47,FALSE,NA,"969210844864270338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcesoledad26",33,TRUE,FALSE,NA,NA
"2931","RT @HGuayaquil: Si presentas síntomas de #Influenza, recuerda no automedicarte y acude al centro de salud más cercano a tu domicilio. #Etap…",FALSE,0,NA,2018-03-01 13:57:29,FALSE,NA,"969210017072209920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wikialfa17",2,TRUE,FALSE,NA,NA
"2932","RT @HGuayaquil: Si presentas síntomas de #Influenza, recuerda no automedicarte y acude al centro de salud más cercano a tu domicilio. #Etap…",FALSE,0,NA,2018-03-01 13:55:03,FALSE,NA,"969209402191499265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HTDMACHALA",2,TRUE,FALSE,NA,NA
"2933","RT @theplaguemd: Is ot the flu or just commom cold? #influenza https://t.co/zpV7803ar0 #foam #foamed #foamcc #foamems #USMLE",FALSE,0,NA,2018-03-01 13:46:33,FALSE,NA,"969207262878359552",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RapidfireEMS",3,TRUE,FALSE,NA,NA
"2934","RT @statista_com: Deutschland hat #Grippe. 2017/18 ist die #Influenza-Aktivität gegenüber dem Vorjahr erhöht. In der vorherigen Grippesaiso…",FALSE,0,NA,2018-03-01 13:45:41,FALSE,NA,"969207046309666816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","25Kiki",7,TRUE,FALSE,NA,NA
"2935","Si presentas síntomas de #Influenza, recuerda no automedicarte y acude al centro de salud más cercano a tu domicili… https://t.co/K4JeSdfabM",FALSE,2,NA,2018-03-01 13:45:25,TRUE,NA,"969206981016936453",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HGuayaquil",2,FALSE,FALSE,NA,NA
"2936","Is ot the flu or just commom cold? #influenza https://t.co/zpV7803ar0 #foam #foamed #foamcc #foamems #USMLE",FALSE,0,NA,2018-03-01 13:45:14,FALSE,NA,"969206934850146304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","theplaguemd",3,FALSE,FALSE,NA,NA
"2937","Io, quando una persona influenzata mi si siede davanti o vicino sui mezzi o nei luoghi pubblici #ipocondriaco… https://t.co/3GwbtUHMdR",FALSE,2,NA,2018-03-01 13:34:58,TRUE,NA,"969204349833490432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GiuseppeGovinda",0,FALSE,FALSE,NA,NA
"2938","RT @Salud_CZ1: #CZ1Salud| Coordinación ukumantaka achikatapachami tuksishkakan mana #Influenza nishka humkuywan irkiyachun, shinami 800 mil…",FALSE,0,NA,2018-03-01 13:29:50,FALSE,NA,"969203058206003204",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hlgdcomunica",27,TRUE,FALSE,NA,NA
"2939","RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,2018-03-01 13:23:32,FALSE,NA,"969201473597747200",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","absurdbirdz",6,TRUE,FALSE,NA,NA
"2940","Thank you @billcarrolltalk and @drbarrydworkin for speaking about the #influenza b surge that is currently in our c… https://t.co/IPIUIPnCCK",FALSE,1,NA,2018-03-01 13:20:30,TRUE,NA,"969200709135560704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OTT_CPmedic",1,FALSE,FALSE,NA,NA
"2941","RT @Salud_Hidalgo: ¿Sabes como cuidar a un familiar enfermo de #Influenza? Sigue estas #RecomendacionesSSH.
Recuerda que si tienes enfermed…",FALSE,0,NA,2018-03-01 13:17:08,FALSE,NA,"969199861827555328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patyramirez_13",14,TRUE,FALSE,NA,NA
"2942","@NIAIDNews unveils strategic plan for developing universal #influenza #vaccine https://t.co/UAR1b3oife https://t.co/6JOf1MQi6d",FALSE,0,"NIAIDNews",2018-03-01 13:15:42,FALSE,NA,"969199502270885888","59769395","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",0,FALSE,FALSE,NA,NA
"2943","RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,2018-03-01 13:11:34,FALSE,NA,"969198461735194624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erdocAA",6,TRUE,FALSE,NA,NA
"2944","RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,2018-03-01 13:09:15,FALSE,NA,"969197876424400896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","britjpncdn",6,TRUE,FALSE,NA,NA
"2945","Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by… https://t.co/a9O5nGGz1O",FALSE,6,NA,2018-03-01 13:07:53,TRUE,NA,"969197533086998528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","picardonhealth",6,FALSE,FALSE,NA,NA
"2946","At this time of unprecedented volumes, thank you to patients+families for your patience this winter and to… https://t.co/RWDOizG3f8",FALSE,30,NA,2018-03-01 13:04:00,TRUE,NA,"969196556883816448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AlexMunter_",11,FALSE,FALSE,NA,NA
"2947","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-03-01 13:02:02,FALSE,NA,"969196062601867265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrAlan_Smithy",20,TRUE,FALSE,NA,NA
"2948","RT @boba_oudou: https://t.co/FqMfMQhgYz
#<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6> <U+3067><U+8A18><U+61B6><U+969C><U+5BB3>?
Certain #influenza viruses, like the H3N2 strain, can cause memory trouble &amp; brain…",FALSE,0,NA,2018-03-01 13:01:41,FALSE,NA,"969195973967732736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DI_Anti_Doping",3,TRUE,FALSE,NA,NA
"2949","RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,NA,2018-03-01 13:00:37,FALSE,NA,"969195706518032389",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OscarReinoso77",172,TRUE,FALSE,NA,NA
"2950","RT @Salud_CZ5: #Galápagos| #MédicoDelBarrio realiza vistas domiciliarias y vacunación contra la #influenza a pacientes georeferenciados de…",FALSE,0,NA,2018-03-01 12:59:40,FALSE,NA,"969195467442618369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CinthiaSuarezT",69,TRUE,FALSE,NA,NA
"2951","RT @PharmaReview: . @NIAIDNews unveils strategic plan for developing a universal #influenza #vaccine https://t.co/P3SIb5PVTt https://t.co/Z…",FALSE,0,NA,2018-03-01 12:56:50,FALSE,NA,"969194751768457216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BioPharmaChem",1,TRUE,FALSE,NA,NA
"2952","#griep #medisch #influenza - Worden griepgolven langer? https://t.co/ulbNrfiMmM via @telegraaf",FALSE,0,NA,2018-03-01 12:52:54,FALSE,NA,"969193764156858368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReneSteenhorst",0,FALSE,FALSE,NA,NA
"2953","RT @boba_oudou: https://t.co/FqMfMQhgYz
#<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6> <U+3067><U+8A18><U+61B6><U+969C><U+5BB3>?
Certain #influenza viruses, like the H3N2 strain, can cause memory trouble &amp; brain…",FALSE,0,NA,2018-03-01 12:52:25,FALSE,NA,"969193643088080896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rsxhu4",3,TRUE,FALSE,NA,NA
"2954","Anche i #polmoni hanno le loro #staminali: ecco dove si trovano e cosa possono curare https://t.co/XJJ86LP2nr… https://t.co/Hcn9nOKZuv",FALSE,0,NA,2018-03-01 12:47:26,TRUE,NA,"969192387200331776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiarioSalute",0,FALSE,FALSE,NA,NA
"2955","A medley of our 2017 cover art, with pictures on #CriticalCare #LungCancer #Influenza #Tuberculosis and… https://t.co/TxbhynHb1R",FALSE,22,NA,2018-03-01 12:44:01,TRUE,NA,"969191528131330048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LancetRespirMed",16,FALSE,FALSE,NA,NA
"2956",". @NIAIDNews unveils strategic plan for developing a universal #influenza #vaccine https://t.co/P3SIb5PVTt https://t.co/Z5RMHyauvX",FALSE,1,NA,2018-03-01 12:36:08,FALSE,NA,"969189541633576961",NA,"<a href=""http://europeanpharmaceuticalreview.com/"" rel=""nofollow"">WP to Twitter EPR</a>","PharmaReview",1,FALSE,FALSE,NA,NA
"2957","Help, de dokter is ziek! Geen operaties in Zuid-Limburg - https://t.co/O0q8zp3XQK #influenza",FALSE,0,NA,2018-03-01 12:33:52,FALSE,NA,"969188971187265536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HuisartsRossen",0,FALSE,FALSE,NA,NA
"2958","Leere Büros und Werkhallen, aber dafür volle Wartezimmer bei den  Ärzten: Grippewelle hat laut @RKI_de Deutschland… https://t.co/69kUUWdbpE",FALSE,1,NA,2018-03-01 12:33:46,TRUE,NA,"969188948831604737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AOKBWPresse",0,FALSE,FALSE,NA,NA
"2959","Medizin@Map https://t.co/wFsRHtOZOZ #influenza #RobertKochInstitut #geo #gis #geoObserver",FALSE,0,NA,2018-03-01 12:27:49,FALSE,NA,"969187452060688385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikee63",0,FALSE,FALSE,NA,NA
"2960","RT @Salud_CZ5: #Galápagos| #MédicoDelBarrio realiza vistas domiciliarias y vacunación contra la #influenza a pacientes georeferenciados de…",FALSE,0,NA,2018-03-01 12:26:02,FALSE,NA,"969187001399414784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maritza_lomas",69,TRUE,FALSE,NA,NA
"2961","RT @RonanKelly13: USA: #Influenza season in decline, but newly reported fatalities from (tot) Texas (209), California (594), Montana (33),…",FALSE,0,NA,2018-03-01 12:24:57,FALSE,NA,"969186729285517312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",2,TRUE,FALSE,NA,NA
"2962","New flu drug approved in Japan that aims to stop the virus within one day. One dose of the medication, called Xoflu… https://t.co/eCCjzfW5bR",FALSE,0,NA,2018-03-01 12:11:01,TRUE,NA,"969183224097361920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmascp",0,FALSE,FALSE,NA,NA
"2963","RT @sanofipasteur: WHO recommends the virus strains to be included in #influenza vaccines for the 2018-19 Northern Hemisphere flu season ht…",FALSE,0,NA,2018-03-01 12:05:15,FALSE,NA,"969181771274256384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","afro1083",13,TRUE,FALSE,NA,NA
"2964","#Infezionivirali e #infezionibatteriche: come distinguerle? Scopri di più sulle #infezioni delle #vierespiratorie… https://t.co/FAopGgX25I",FALSE,0,NA,2018-03-01 12:00:45,TRUE,NA,"969180639357435904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TopDoctors_it",1,FALSE,FALSE,NA,NA
"2965","NIAID reveals strategic plan for #universal #influenza #vaccines https://t.co/twLZeZ1bWi 

#Healthcare #fluseason… https://t.co/mSuI0PmioX",FALSE,0,NA,2018-03-01 11:59:35,TRUE,NA,"969180346788077568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OpenAccessGov",0,FALSE,FALSE,NA,NA
"2966","#Influencer vs. #Influenza. 
Beides Scheiße, aber Grippe kommt ohne Werbung daher.  

#ratioarm vs. #ratiopharm Hä?

Man kennt das.",FALSE,0,NA,2018-03-01 11:55:15,FALSE,NA,"969179255778275328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tristanasc",0,FALSE,FALSE,NA,NA
"2967","ICYMI: Time is ripe to speed universal flu vaccine, US infectious disease chief says https://t.co/64ZhHVEg26 #flu… https://t.co/mAGKClaXWf",FALSE,1,NA,2018-03-01 11:54:57,TRUE,NA,"969179179404144643",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"2968","@IKKSuedwest hat sich auf Grund der hohen Zahl der #Grippe Erkrankungen im Sinne der Versicherten entschieden auch… https://t.co/QzYOaOV2L1",FALSE,2,"IKKSuedwest",2018-03-01 11:51:43,TRUE,NA,"969178367705649152","92951330","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mareinicke",0,FALSE,FALSE,NA,NA
"2969","RT @infoBILD: Ausbreitung der #Grippe in den letzten 8 Wochen 
#Fruehlingsanfang #influenza https://t.co/VGfgoWcI0W",FALSE,0,NA,2018-03-01 11:46:46,FALSE,NA,"969177119262621696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","17siebzehn",9,TRUE,FALSE,NA,NA
"2970","RT @hpscireland: #Influenza-like illness (ILI) rates in Ireland were 33.5 per 100,000 population week ending 25/2/18. Influenza B and A(H3N…",FALSE,0,NA,2018-03-01 11:41:35,FALSE,NA,"969175815765348352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneODMatthews",3,TRUE,FALSE,NA,NA
"2971","#JNJ is co-chair (@alantennenberg), and a proud member, of the @GHSA_PSRT which seeks to mobilize industry to help… https://t.co/epqG6QTyY6",FALSE,4,NA,2018-03-01 11:35:50,TRUE,NA,"969174368097054720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ro_collins",1,FALSE,FALSE,NA,NA
"2972","In our latest interview, take a look behind the scenes of a recent @fsgfmb review on #influenza virus #infection in… https://t.co/SzD1tQK02h",FALSE,0,NA,2018-03-01 11:33:00,TRUE,NA,"969173655006531584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IDHubFSG",0,FALSE,FALSE,NA,NA
"2973","Die #Grippewelle sorgt in #Kassel für volle Krankenhäuser. Einige Kliniken  konnten sogar keine neuen Patienten vom… https://t.co/2vVYJ4hjIE",FALSE,0,NA,2018-03-01 11:30:35,TRUE,NA,"969173049017864192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KasselCommunity",1,FALSE,FALSE,NA,NA
"2974","It’s hard to sleep with the sound of your lungs mimicking a creaky door wakes you up constantly. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> 

Soooo over hav… https://t.co/xvb7OTzcI2",FALSE,0,NA,2018-03-01 11:27:58,TRUE,NA,"969172386816897024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meeterica",0,FALSE,FALSE,NA,NA
"2975","RT @infoBILD: Ausbreitung der #Grippe in den letzten 8 Wochen 
#Fruehlingsanfang #influenza https://t.co/VGfgoWcI0W",FALSE,0,NA,2018-03-01 11:27:04,FALSE,NA,"969172163138899969",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>","Nordwestroute",9,TRUE,FALSE,NA,NA
"2976","RT @infoBILD: Ausbreitung der #Grippe in den letzten 8 Wochen 
#Fruehlingsanfang #influenza https://t.co/VGfgoWcI0W",FALSE,0,NA,2018-03-01 11:26:43,FALSE,NA,"969172072571326464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nochiram",9,TRUE,FALSE,NA,NA
"2977","RT @Salud_CZ5: #Galápagos| #MédicoDelBarrio realiza vistas domiciliarias y vacunación contra la #influenza a pacientes georeferenciados de…",FALSE,0,NA,2018-03-01 11:14:14,FALSE,NA,"969168933877174272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaGarboa",69,TRUE,FALSE,NA,NA
"2978","RT @infoBILD: Ausbreitung der #Grippe in den letzten 8 Wochen 
#Fruehlingsanfang #influenza https://t.co/VGfgoWcI0W",FALSE,0,NA,2018-03-01 11:10:28,FALSE,NA,"969167986820042752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BILD",9,TRUE,FALSE,NA,NA
"2979","Ausbreitung der #Grippe in den letzten 8 Wochen 
#Fruehlingsanfang #influenza https://t.co/VGfgoWcI0W",FALSE,9,NA,2018-03-01 11:01:58,FALSE,NA,"969165845963460608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","infoBILD",9,FALSE,FALSE,NA,NA
"2980","USA: #Influenza season in decline, but newly reported fatalities from (tot) Texas (209), California (594), Montana… https://t.co/F5c2ebvIFQ",FALSE,0,NA,2018-03-01 11:01:42,TRUE,NA,"969165778317692928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",2,FALSE,FALSE,NA,NA
"2981","RT @drkdhoffman: Could it be #flu?  #influenza https://t.co/hn8JqgU5E3 https://t.co/UzSbSLqrMr",FALSE,0,NA,2018-03-01 10:46:30,FALSE,NA,"969161953397657606",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","medivizor",1,TRUE,FALSE,NA,NA
"2982","Heute sind meine Büro-Kollegen wieder gute Influenzar <ed><U+00A0><U+00BE><ed><U+00B4><U+00A7> <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> #influenza #grippe",FALSE,0,NA,2018-03-01 10:28:08,FALSE,NA,"969157331996020737",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","simulacruxx",0,FALSE,FALSE,NA,NA
"2983","Today, my office colleagues are good Influenzars again <ed><U+00A0><U+00BE><ed><U+00B4><U+00A7> <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> #influenza #flu",FALSE,0,NA,2018-03-01 10:27:03,FALSE,NA,"969157056862347266",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","simulacruxx",0,FALSE,FALSE,NA,NA
"2984","Great read!!! 
#cold #coldandflu #influenza #health #womanshealth #Medical #blogpost #protectingandreassuring… https://t.co/AIRqEXISTi",FALSE,2,NA,2018-03-01 10:22:54,TRUE,NA,"969156015294828545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andersen_CW",0,FALSE,FALSE,NA,NA
"2985","Could it be #flu?  #influenza https://t.co/hn8JqgU5E3 https://t.co/UzSbSLqrMr",FALSE,0,NA,2018-03-01 10:20:34,FALSE,NA,"969155427274543104",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","drkdhoffman",1,FALSE,FALSE,NA,NA
"2986","RT @statista_com: Deutschland hat #Grippe. 2017/18 ist die #Influenza-Aktivität gegenüber dem Vorjahr erhöht. In der vorherigen Grippesaiso…",FALSE,0,NA,2018-03-01 10:17:54,FALSE,NA,"969154755435089921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herrmarkusstein",7,TRUE,FALSE,NA,NA
"2987","Developing a Universal Influenza #Vaccine: https://t.co/eN2md0uyGG - A vaccine that could durably protect all age g… https://t.co/gaim3Sy5zc",FALSE,0,NA,2018-03-01 09:12:47,TRUE,NA,"969138367349829633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaitzaDE",0,FALSE,FALSE,NA,NA
